quarter,starter,trade up,premium,city,state
1923,2016 Q4,110716.7,179300.0,356231.2,Tucson,Arizona
1924,2016 Q4,129133.3,236150.0,440000.0,Raleigh,North Carolina
1925,2016 Q4,68333.34,134450.0,258416.7,Little Rock,Arkansas
1926,2016 Q4,113266.7,173533.3,321000.0,Albuquerque,New Mexico
1927,2016 Q4,261583.3,423431.7,849300.0,Boston,Massachusetts
1928,2016 Q4,266566.7,449900.0,856300.0,Cambridge-Newton-Framingham,Massachusetts
1929,2016 Q4,46000.0,119900.0,276333.3,Memphis,Tennessee
1930,2016 Q4,77000.0,147250.0,334766.7,Louisville,Kentucky
1931,2016 Q4,112650.0,199950.0,378726.8,Richmond,Virginia
1932,2016 Q4,121333.3,219000.0,406566.7,New Haven,Connecticut
1933,2016 Q4,67500.0,129900.0,251550.0,Columbia,South Carolina
1934,2016 Q4,59958.33,126690.0,269000.0,Tulsa,Oklahoma
1935,2016 Q4,93783.34,174541.7,346266.7,Deltona-Daytona Beach-Ormond Beach,Florida
1936,2016 Q4,116784.2,220933.3,575000.0,Lake County-Kenosha County,IL-WI
1937,2016 Q4,239300.0,349300.0,596000.0,Sacramento,California
1938,2016 Q4,99633.34,184933.3,382000.0,Fort Worth,Texas
1939,2016 Q4,281650.0,464650.0,887856.7,Seattle,Washington
1940,2016 Q4,79180.0,162550.0,349963.3,Columbus,Ohio
1941,2016 Q4,169900.0,259900.0,492933.3,Providence,Rhode Island
1942,2016 Q4,20633.33,67132.5,212450.0,Detroit,Michigan
1943,2016 Q4,135933.3,217016.7,378100.0,Hartford,Connecticut
1944,2016 Q4,109566.7,209900.0,444211.2,Nashville,Tennessee
1945,2016 Q4,217633.3,399966.3,1176167.0,Fairfield County,Connecticut
1946,2016 Q4,51316.67,132800.0,299929.7,Birmingham,Alabama
1947,2016 Q4,50933.33,139900.0,323233.3,Knoxville,Tennessee
1948,2016 Q4,432950.0,660470.0,1316233.0,Orange County,California
1949,2016 Q4,70316.66,141023.7,264533.0,Oklahoma City,Oklahoma
1950,2016 Q4,244108.3,349933.3,599916.7,Portland,Oregon
1951,2016 Q4,361333.3,524933.3,1006333.0,San Diego,California
1952,2016 Q4,68800.0,154633.3,361035.8,Kansas City,Missouri
1953,2016 Q4,182866.7,268231.5,495400.0,Austin,Texas
1954,2016 Q4,74900.0,149564.2,321566.7,Cincinnati,Ohio
1955,2016 Q4,236000.0,350000.0,606316.7,Denver,Colorado
1956,2016 Q4,89000.0,171589.5,347365.8,San Antonio,Texas
1957,2016 Q4,143966.7,248966.7,518300.0,North Port-Sarasota-Bradenton,Florida
1958,2016 Q4,179900.0,299900.0,579249.8,Montgomery County-Bucks County-Chester County,Pennsylvania
1959,2016 Q4,85750.0,180215.0,374933.0,Jacksonville,Florida
1960,2016 Q4,59966.67,144433.3,346383.3,Philadelphia,Pennsylvania
1961,2016 Q4,78750.0,175300.0,392136.5,Charlotte,North Carolina
1962,2016 Q4,128300.0,228330.0,475000.0,Cape Coral-Fort Myers,Florida
1963,2016 Q4,107333.3,189289.0,334966.7,Camden,New Jersey
1964,2016 Q4,64933.33,136266.7,298083.3,Indianapolis,Indiana
1965,2016 Q4,89900.0,179999.7,381633.3,Warren-Troy-Farmington Hills,Michigan
1966,2016 Q4,60896.67,129766.7,289166.7,Cleveland,Ohio
1967,2016 Q4,127966.7,218666.7,399166.7,Virginia Beach-Norfolk,Virginia
1968,2016 Q4,117666.7,232630.0,471313.3,Dallas,Texas
1969,2016 Q4,153266.7,234900.0,460933.3,Minneapolis-St. Paul,Minnesota
1970,2016 Q4,59900.0,129999.8,299192.7,Pittsburgh,Pennsylvania
1971,2016 Q4,105766.7,229000.0,521633.3,Fort Lauderdale,Florida
1972,2016 Q4,108181.7,199999.7,369300.0,Orlando,Florida
1973,2016 Q4,63700.0,144319.7,324300.0,St. Louis,Missouri
1974,2016 Q4,171599.7,339004.0,687666.7,Newark,New Jersey
1975,2016 Q4,119833.3,249900.0,497666.7,Baltimore,Maryland
1976,2016 Q4,108966.7,249000.0,584649.8,West Palm Beach,Florida
1977,2016 Q4,265800.0,429000.0,902000.0,Long Island,New York
1978,2016 Q4,349966.7,549966.7,1287666.0,Los Angeles,California
1979,2016 Q4,125300.0,215000.0,377666.7,Las Vegas,Nevada
1980,2016 Q4,217466.7,374164.7,699633.3,Washington,District of Columbia
1981,2016 Q4,194966.7,318898.0,540666.7,Riverside-San Bernardino,California
1982,2016 Q4,93200.0,179850.0,364266.7,Tampa-St. Petersburg,Florida
1983,2016 Q4,152316.7,270000.0,649963.3,Miami,Florida
1984,2016 Q4,150633.3,228666.7,450633.3,Phoenix,Arizona
1985,2016 Q4,104966.7,189900.0,388963.3,Houston,Texas
1986,2016 Q4,108633.3,219900.0,459933.3,Chicago,Illinois
1987,2016 Q4,80000.0,179966.7,399300.0,Atlanta,Georgia
1988,2016 Q4,215000.0,414966.7,989666.7,New York,New York
1989,2017 Q1,729833.2,1116333.0,2222300.0,San Francisco,California
1990,2017 Q1,618333.0,942500.0,2062667.0,San Jose,California
1991,2017 Q1,179950.0,257916.3,485883.3,Salt Lake City,Utah
1992,2017 Q1,174133.3,254999.7,446616.7,Colorado Springs,Colorado
1993,2017 Q1,392999.7,551313.3,1004208.0,Ventura County,California
1994,2017 Q1,84833.34,173300.0,323300.0,Baton Rouge,Louisiana
1995,2017 Q1,200280.0,286816.7,487383.3,Tacoma,Washington
1996,2017 Q1,135000.0,219300.0,384958.3,Fresno,California
1997,2017 Q1,47350.0,109166.7,244466.3,Toledo,Ohio
1998,2017 Q1,409141.7,659650.0,1235311.0,Oakland,California
1999,2017 Q1,119975.0,192283.2,323916.7,Bakersfield,California
2000,2017 Q1,67580.0,125643.3,241600.0,Syracuse,New York
2001,2017 Q1,64133.33,134900.0,284633.3,Gary,Indiana
2002,2017 Q1,144649.8,244650.0,422150.0,Worcester,Massachusetts
2003,2017 Q1,63666.67,129133.3,259423.3,Wichita,Kansas
2004,2017 Q1,87633.34,164966.7,332133.3,Grand Rapids,Michigan
2005,2017 Q1,71300.0,149266.7,279600.0,Buffalo,New York
2006,2017 Q1,80666.66,151600.0,356560.2,Omaha,Nebraska
2007,2017 Q1,70633.34,134683.3,269900.0,Rochester,New York
2008,2017 Q1,101433.3,229300.0,396566.7,Madison,Wisconsin
2009,2017 Q1,49916.67,110933.3,244900.0,Dayton,Ohio
2010,2017 Q1,84950.0,115833.3,190533.3,El Paso,Texas
2011,2017 Q1,57716.67,125266.7,288183.3,Greensboro-High Point,North Carolina
2012,2017 Q1,58183.33,134933.3,284266.7,Winston-Salem,North Carolina
2013,2017 Q1,117666.7,199900.0,357150.0,Albany,New York
2014,2017 Q1,263016.7,449600.0,897150.0,Cambridge-Newton-Framingham,Massachusetts
2015,2017 Q1,90933.34,191466.7,414831.7,Milwaukee,Wisconsin
2016,2017 Q1,264299.7,431566.7,903316.7,Boston,Massachusetts
2017,2017 Q1,59900.0,128933.3,277400.0,Akron,Ohio
2018,2017 Q1,222900.0,399600.0,829478.3,Silver Spring-Frederick-Rockville,Maryland
2019,2017 Q1,274900.0,461633.3,909650.0,Seattle,Washington
2020,2017 Q1,326666.7,628000.0,1389667.0,Honolulu,Hawaii
2021,2017 Q1,99933.34,210150.8,356979.5,Wilmington,Delaware
2022,2017 Q1,126600.0,242413.3,439948.3,Raleigh,North Carolina
2023,2017 Q1,72633.34,153333.3,325892.8,Greenville,South Carolina
2024,2017 Q1,101950.0,186333.3,339950.0,Allentown,Pennsylvania
2025,2017 Q1,103283.3,175166.7,377666.7,New Orleans,Louisiana
2026,2017 Q1,114900.0,177650.0,324900.0,Albuquerque,New Mexico
2027,2017 Q1,75550.0,149531.0,342800.0,Louisville,Kentucky
2028,2017 Q1,239000.0,351575.0,624633.3,Sacramento,California
2029,2017 Q1,119900.0,213966.7,399900.0,New Haven,Connecticut
2030,2017 Q1,69600.0,133633.3,257133.3,Little Rock,Arkansas
2031,2017 Q1,112566.7,211616.7,382244.0,Richmond,Virginia
2032,2017 Q1,45633.33,119966.7,280566.7,Memphis,Tennessee
2033,2017 Q1,123266.7,234333.3,598066.7,Charleston,South Carolina
2034,2017 Q1,114966.7,183300.0,364815.0,Tucson,Arizona
2035,2017 Q1,115200.0,218783.3,581150.0,Lake County-Kenosha County,IL-WI
2036,2017 Q1,74591.66,163833.3,373266.7,Columbus,Ohio
2037,2017 Q1,240833.3,358266.7,609981.7,Portland,Oregon
2038,2017 Q1,66250.0,132748.3,247266.7,Columbia,South Carolina
2039,2017 Q1,60666.67,128400.0,270516.7,Tulsa,Oklahoma
2040,2017 Q1,99333.34,179600.0,353536.2,Deltona-Daytona Beach-Ormond Beach,Florida
2041,2017 Q1,104300.0,185866.7,387500.0,Fort Worth,Texas
2042,2017 Q1,169900.0,263266.7,499766.7,Providence,Rhode Island
2043,2017 Q1,365600.0,526000.0,1081317.0,San Diego,California
2044,2017 Q1,131633.3,216300.0,383233.3,Hartford,Connecticut
2045,2017 Q1,233266.7,363316.7,635000.0,Denver,Colorado
2046,2017 Q1,442466.7,669666.7,1378148.0,Orange County,California
2047,2017 Q1,108783.3,221596.7,437966.7,Nashville,Tennessee
2048,2017 Q1,21891.67,64999.83,218466.7,Detroit,Michigan
2049,2017 Q1,212500.0,399915.8,1189500.0,Fairfield County,Connecticut
2050,2017 Q1,49933.33,139900.0,323083.3,Knoxville,Tennessee
2051,2017 Q1,65166.67,154400.0,369600.0,Kansas City,Missouri
2052,2017 Q1,51600.0,134683.3,308300.0,Birmingham,Alabama
2053,2017 Q1,72766.66,149958.3,325933.3,Cincinnati,Ohio
2054,2017 Q1,71150.0,141688.3,268923.3,Oklahoma City,Oklahoma
2055,2017 Q1,189599.2,271724.2,494657.3,Austin,Texas
2056,2017 Q1,176333.3,299900.0,590648.3,Montgomery County-Bucks County-Chester County,Pennsylvania
2057,2017 Q1,79933.34,179766.7,394996.7,Charlotte,North Carolina
2058,2017 Q1,59966.67,144024.8,348300.0,Philadelphia,Pennsylvania
2059,2017 Q1,94050.0,174782.0,349499.5,San Antonio,Texas
2060,2017 Q1,151633.3,242566.7,487550.0,Minneapolis-St. Paul,Minnesota
2061,2017 Q1,64049.83,139250.0,307233.3,Indianapolis,Indiana
2062,2017 Q1,89566.66,185633.3,394633.3,Warren-Troy-Farmington Hills,Michigan
2063,2017 Q1,105966.7,189866.7,333266.7,Camden,New Jersey
2064,2017 Q1,89930.84,185481.7,379963.3,Jacksonville,Florida
2065,2017 Q1,150900.0,259633.3,549600.0,North Port-Sarasota-Bradenton,Florida
2066,2017 Q1,59966.67,129900.0,294596.2,Cleveland,Ohio
2067,2017 Q1,116666.7,235000.0,471630.0,Dallas,Texas
2068,2017 Q1,132250.0,234966.7,498833.3,Cape Coral-Fort Myers,Florida
2069,2017 Q1,126000.0,219933.3,399900.0,Virginia Beach-Norfolk,Virginia
2070,2017 Q1,60666.67,144966.7,323496.7,St. Louis,Missouri
2071,2017 Q1,59900.0,134566.7,299666.7,Pittsburgh,Pennsylvania
2072,2017 Q1,170633.3,339406.5,694133.3,Newark,New Jersey
2073,2017 Q1,124900.0,255466.7,499633.3,Baltimore,Maryland
2074,2017 Q1,112966.7,209466.7,377966.7,Orlando,Florida
2075,2017 Q1,351666.7,557966.7,1368833.0,Los Angeles,California
2076,2017 Q1,271632.0,434664.8,945666.7,Long Island,New York
2077,2017 Q1,214983.3,377094.3,726633.3,Washington,District of Columbia
2078,2017 Q1,105000.0,229000.0,528500.0,Fort Lauderdale,Florida
2079,2017 Q1,129966.7,218833.3,379965.7,Las Vegas,Nevada
2080,2017 Q1,198929.8,319983.3,564666.7,Riverside-San Bernardino,California
2081,2017 Q1,109633.3,249966.7,599333.3,West Palm Beach,Florida
2082,2017 Q1,97100.0,186133.3,381333.3,Tampa-St. Petersburg,Florida
2083,2017 Q1,154966.7,270000.0,650129.5,Miami,Florida
2084,2017 Q1,155633.3,231995.8,467296.7,Phoenix,Arizona
2085,2017 Q1,101833.3,189600.0,384663.3,Houston,Texas
2086,2017 Q1,103066.7,219900.0,472949.2,Chicago,Illinois
2087,2017 Q1,82095.84,183463.3,402933.3,Atlanta,Georgia
2088,2017 Q1,217966.7,425000.0,1076500.0,New York,New York
